Extension,PCFG_Prior,Hypothesis
MByD_mbys_MBeD_mbes_FZyD_fzys_FZeD_fzes,-25.0573616080509,"lambda recurse_, C, X: intersection_(generation0_(X, C), complement_(children_of_(close_(close_(complement_(X, C), C), C), C), C))"
MByD_mbys_MBeD_mbes_FZyD_fzys_FZeD_fzes,-25.0573616080509,"lambda recurse_, C, X: intersection_(generation0_(female_(female_(X)), C), complement_(children_of_(close_(X, C), C), C))"
MByD_mbys_MBeD_mbes_FZyD_fzys_FZeD_fzes,-25.0573616080509,"lambda recurse_, C, X: intersection_(generation0_(X, C), complement_(children_of_(close_(intersection_(X, all_(C)), C), C), C))"
MByD_mbys_MBeD_mbes_FZyD_fzys_FZeD_fzes,-25.0573616080509,"lambda recurse_, C, X: intersection_(generation0_(X, C), complement_(children_of_(close_(parents_of_(samegender_(X, C), C), C), C), C))"
MByD_mbys_MBeD_mbes_FZyD_fzys_FZeD_fzes,-25.0573616080509,"lambda recurse_, C, X: intersection_(children_of_(generation1_(female_(X), C), C), complement_(children_of_(close_(X, C), C), C))"
MByD_mbys_MBeD_mbes_FZyD_fzys_FZeD_fzes,-25.0573616080509,"lambda recurse_, C, X: intersection_(generation0_(X, C), complement_(children_of_(close_(female_(female_(X)), C), C), C))"
MByD_mbys_MBeD_mbes_FZyD_fzys_FZeD_fzes,-25.0573616080509,"lambda recurse_, C, X: intersection_(generation0_(female_(X), C), complement_(children_of_(close_(female_(X), C), C), C))"
MByD_mbys_MBeD_mbes_FZyD_fzys_FZeD_fzes,-25.0573616080509,"lambda recurse_, C, X: intersection_(generation0_(X, C), complement_(children_of_(close_(complement_(complement_(X, C), C), C), C), C))"
MByD_mbys_MBeD_mbes_FZyD_fzys_FZeD_fzes,-25.0573616080509,"lambda recurse_, C, X: intersection_(generation0_(X, C), complement_(children_of_(close_(parents_of_(children_of_(X, C), C), C), C), C))"
MByD_mbys_MBeD_mbes_FZyD_fzys_FZeD_fzes,-25.0573616080509,"lambda recurse_, C, X: intersection_(generation0_(X, C), complement_(children_of_(close_(close_(samegender_(X, C), C), C), C), C))"
MByD_mbys_MBeD_mbes_FZyD_fzys_FZeD_fzes,-25.0573616080509,"lambda recurse_, C, X: intersection_(generation0_(X, C), complement_(children_of_(close_(intersection_(all_(C), X), C), C), C))"
fzys_fzes_zys_zes,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(all_(C), C), union_(male_(children_of_(union_(male_(parents_of_(all_(C), C)), union_(close_(X, C), children_of_(X, C))), C)), samegender_(X, C))), C)"
fzys_fzes_zys_zes,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(all_(C), C), union_(male_(children_of_(union_(male_(all_(C)), union_(close_(X, C), children_of_(X, C))), C)), female_(samegender_(X, C)))), C)"
fzys_fzes_zys_zes,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(all_(C), C), union_(male_(children_of_(union_(male_(all_(C)), union_(close_(X, C), children_of_(female_(X), C))), C)), samegender_(X, C))), C)"
fzys_fzes_zys_zes,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(all_(C), C), union_(male_(children_of_(union_(male_(close_(all_(C), C)), union_(close_(X, C), children_of_(X, C))), C)), samegender_(X, C))), C)"
fzys_fzes_zys_zes,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(all_(C), C), union_(male_(children_of_(union_(close_(X, C), union_(children_of_(X, C), male_(all_(C)))), C)), samegender_(female_(X), C))), C)"
fzys_fzes_zys_zes,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(all_(C), C), union_(male_(children_of_(union_(close_(X, C), union_(children_of_(X, C), male_(male_(all_(C))))), C)), samegender_(X, C))), C)"
fzys_fzes_zys_zes,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(all_(C), C), union_(male_(children_of_(union_(close_(X, C), union_(children_of_(generation0_(X, C), C), male_(all_(C)))), C)), samegender_(X, C))), C)"
fzys_fzes_zys_zes,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(children_of_(all_(C), C), C), union_(male_(children_of_(union_(male_(all_(C)), union_(close_(X, C), children_of_(X, C))), C)), samegender_(X, C))), C)"
fzys_fzes_zys_zes,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(all_(C), C), union_(male_(children_of_(union_(complement_(samegender_(X, C), C), union_(close_(X, C), children_of_(X, C))), C)), female_(all_(C)))), C)"
fzys_fzes_zys_zes,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(all_(C), C), union_(male_(children_of_(union_(male_(all_(C)), union_(close_(X, C), children_of_(X, C))), C)), female_(complement_(X, C)))), C)"
fzys_fzes_zys_zes,-52.4173083090958,"lambda recurse_, C, X: complement_(union_(parents_of_(all_(C), C), union_(male_(children_of_(union_(male_(all_(C)), union_(close_(X, C), children_of_(X, C))), C)), samegender_(female_(X), C))), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: close_(parents_of_(female_(X), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: spouses_of_(parents_of_(close_(X, C), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: parents_of_(generation1_(female_(X), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: generation2_(parents_of_(children_of_(X, C), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: generation2_(intersection_(X, all_(C)), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: generation2_(intersection_(all_(C), X), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: generation2_(female_(female_(X)), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: close_(generation1_(female_(X), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: close_(spouses_of_(complement_(X, C), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: spouses_of_(generation2_(female_(X), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: complement_(complement_(generation2_(X, C), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: generation2_(complement_(complement_(X, C), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: parents_of_(parents_of_(female_(X), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: parents_of_(spouses_of_(close_(X, C), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: parents_of_(close_(generation0_(X, C), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: parents_of_(parents_of_(generation0_(X, C), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: spouses_of_(parents_of_(parents_of_(X, C), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: parents_of_(spouses_of_(generation1_(X, C), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: parents_of_(close_(female_(X), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: close_(close_(female_(X), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: spouses_of_(parents_of_(generation1_(X, C), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: close_(spouses_of_(parents_of_(X, C), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: spouses_of_(close_(parents_of_(X, C), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: close_(male_(generation1_(X, C)), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: spouses_of_(close_(close_(X, C), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: close_(children_of_(generation2_(X, C), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: close_(spouses_of_(generation1_(X, C), C), C)"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: intersection_(generation2_(X, C), all_(C))"
MM_mf_FM_ff,-10.8807623710233,"lambda recurse_, C, X: parents_of_(female_(generation1_(X, C)), C)"
MZy_MZe_M_FZy_FZe,-14.1765992370276,"lambda recurse_, C, X: female_(generation1_(intersection_(X, all_(C)), C))"
MZy_MZe_M_FZy_FZe,-14.1765992370276,"lambda recurse_, C, X: intersection_(female_(generation1_(X, C)), all_(C))"
MZy_MZe_M_FZy_FZe,-14.1765992370276,"lambda recurse_, C, X: female_(children_of_(female_(generation2_(X, C)), C))"
MZy_MZe_M_FZy_FZe,-14.1765992370276,"lambda recurse_, C, X: female_(children_of_(close_(generation1_(X, C), C), C))"
MZy_MZe_M_FZy_FZe,-14.1765992370276,"lambda recurse_, C, X: intersection_(female_(all_(C)), generation1_(X, C))"
MZy_MZe_M_FZy_FZe,-14.1765992370276,"lambda recurse_, C, X: female_(children_of_(generation2_(female_(X), C), C))"
MZy_MZe_M_FZy_FZe,-14.1765992370276,"lambda recurse_, C, X: female_(children_of_(parents_of_(parents_of_(X, C), C), C))"
MZy_MZe_M_FZy_FZe,-14.1765992370276,"lambda recurse_, C, X: female_(parents_of_(female_(generation0_(X, C)), C))"
MZy_MZe_M_FZy_FZe,-14.1765992370276,"lambda recurse_, C, X: female_(female_(children_of_(generation2_(X, C), C)))"
MZy_MZe_M_FZy_FZe,-14.1765992370276,"lambda recurse_, C, X: female_(children_of_(parents_of_(close_(X, C), C), C))"
MZy_MZe_M_FZy_FZe,-14.1765992370276,"lambda recurse_, C, X: female_(children_of_(close_(close_(X, C), C), C))"
MZy_MZe_M_FZy_FZe,-14.1765992370276,"lambda recurse_, C, X: female_(children_of_(parents_of_(generation1_(X, C), C), C))"
MZy_MZe_M_FZy_FZe,-14.1765992370276,"lambda recurse_, C, X: female_(children_of_(male_(generation2_(X, C)), C))"
MZy_MZe_M_FZy_FZe,-14.1765992370276,"lambda recurse_, C, X: female_(parents_of_(children_of_(generation1_(X, C), C), C))"
MZy_MZe_M_FZy_FZe,-14.1765992370276,"lambda recurse_, C, X: female_(female_(female_(generation1_(X, C))))"
MZy_MZe_M_FZy_FZe,-14.1765992370276,"lambda recurse_, C, X: intersection_(generation1_(X, C), female_(all_(C)))"
MZy_MZe_M_FZy_FZe,-14.1765992370276,"lambda recurse_, C, X: female_(complement_(complement_(generation1_(X, C), C), C))"
MZy_MZe_M_FZy_FZe,-14.1765992370276,"lambda recurse_, C, X: intersection_(all_(C), female_(generation1_(X, C)))"
MZy_MZe_M_FZy_FZe,-14.1765992370276,"lambda recurse_, C, X: female_(children_of_(spouses_of_(generation2_(X, C), C), C))"
BeD_bes,-36.9313757520844,"lambda recurse_, C, X: complement_(complement_(younger_(complement_(children_of_(union_(union_(X, younger_(all_(C), X, C)), samegender_(X, C)), C), C), X, C), C), C)"
mbe,-41.220464391099,"lambda recurse_, C, X: setdifference_(union_(X, setdifference_(male_(male_(elder_(generation1_(X, C), female_(parents_of_(X, C)), C))), close_(female_(X), C))), X)"
mbe,-41.220464391099,"lambda recurse_, C, X: setdifference_(union_(X, setdifference_(male_(male_(elder_(generation1_(X, C), female_(spouses_of_(close_(X, C), C)), C))), close_(X, C))), X)"
mbe,-41.220464391099,"lambda recurse_, C, X: setdifference_(union_(X, setdifference_(male_(male_(elder_(generation1_(X, C), female_(parents_of_(female_(X), C)), C))), close_(X, C))), X)"
mzes_mbes_fzes_fbes,-31.6490353400595,"lambda recurse_, C, X: setdifference_(male_(generation0_(female_(X), C)), children_of_(younger_(all_(C), male_(parents_of_(X, C)), C), C))"
mzes_mbes_fzes_fbes,-31.6490353400595,"lambda recurse_, C, X: setdifference_(male_(generation0_(X, C)), children_of_(younger_(all_(C), male_(spouses_of_(parents_of_(X, C), C)), C), C))"
mzes_mbes_fzes_fbes,-31.6490353400595,"lambda recurse_, C, X: setdifference_(male_(generation0_(X, C)), children_of_(younger_(all_(C), spouses_of_(female_(close_(X, C)), C), C), C))"
mzes_mbes_fzes_fbes,-31.6490353400595,"lambda recurse_, C, X: setdifference_(male_(generation0_(X, C)), children_of_(younger_(parents_of_(all_(C), C), male_(parents_of_(X, C)), C), C))"
mzes_mbes_fzes_fbes,-31.6490353400595,"lambda recurse_, C, X: setdifference_(male_(generation0_(X, C)), children_of_(younger_(all_(C), male_(spouses_of_(close_(X, C), C)), C), C))"
mzes_mbes_fzes_fbes,-31.6490353400595,"lambda recurse_, C, X: setdifference_(male_(male_(generation0_(X, C))), children_of_(younger_(all_(C), male_(parents_of_(X, C)), C), C))"
mzes_mbes_fzes_fbes,-31.6490353400595,"lambda recurse_, C, X: setdifference_(male_(children_of_(generation1_(X, C), C)), children_of_(younger_(all_(C), male_(parents_of_(X, C)), C), C))"
mzes_mbes_fzes_fbes,-31.6490353400595,"lambda recurse_, C, X: setdifference_(male_(generation0_(X, C)), children_of_(younger_(all_(C), male_(spouses_of_(generation1_(X, C), C)), C), C))"
mzes_mbes_fzes_fbes,-31.6490353400595,"lambda recurse_, C, X: setdifference_(male_(generation0_(X, C)), children_of_(younger_(all_(C), spouses_of_(female_(generation1_(X, C)), C), C), C))"
mzes_mbes_fzes_fbes,-31.6490353400595,"lambda recurse_, C, X: setdifference_(male_(generation0_(X, C)), children_of_(younger_(all_(C), male_(parents_of_(female_(X), C)), C), C))"
mzes_mbes_fzes_fbes,-31.6490353400595,"lambda recurse_, C, X: setdifference_(male_(generation0_(X, C)), children_of_(younger_(all_(C), male_(male_(parents_of_(X, C))), C), C))"
mzes_mbes_fzes_fbes,-31.6490353400595,"lambda recurse_, C, X: setdifference_(male_(generation0_(X, C)), children_of_(younger_(children_of_(all_(C), C), male_(parents_of_(X, C)), C), C))"
mzes_mbes_fzes_fbes,-31.6490353400595,"lambda recurse_, C, X: setdifference_(male_(generation0_(X, C)), children_of_(younger_(close_(all_(C), C), male_(parents_of_(X, C)), C), C))"
mbys_mbes,-34.9448722060639,"lambda recurse_, C, X: complement_(union_(children_of_(close_(close_(all_(C), C), C), C), complement_(male_(elder_(generation0_(X, C), X, C)), C)), C)"
mbys_mbes,-34.9448722060639,"lambda recurse_, C, X: complement_(union_(children_of_(close_(younger_(all_(C), X, C), C), C), complement_(male_(male_(generation0_(X, C))), C)), C)"
mbys_mbes,-34.9448722060639,"lambda recurse_, C, X: complement_(union_(children_of_(close_(parents_of_(all_(C), C), C), C), complement_(male_(elder_(generation0_(X, C), X, C)), C)), C)"
mbys_mbes,-34.9448722060639,"lambda recurse_, C, X: complement_(union_(children_of_(close_(younger_(female_(all_(C)), X, C), C), C), complement_(male_(generation0_(X, C)), C)), C)"
mbys_mbes,-34.9448722060639,"lambda recurse_, C, X: complement_(union_(children_of_(close_(younger_(all_(C), X, C), C), C), complement_(male_(generation0_(female_(X), C)), C)), C)"
mbys_mbes,-34.9448722060639,"lambda recurse_, C, X: complement_(union_(children_of_(close_(younger_(all_(C), female_(X), C), C), C), complement_(male_(generation0_(X, C)), C)), C)"
mbys_mbes,-34.9448722060639,"lambda recurse_, C, X: complement_(union_(children_of_(close_(younger_(male_(all_(C)), X, C), C), C), complement_(male_(generation0_(X, C)), C)), C)"
fby,-41.220464391099,"lambda recurse_, C, X: male_(male_(setdifference_(younger_(close_(X, C), intersection_(male_(parents_of_(X, C)), setdifference_(all_(C), elder_(X, X, C))), C), X)))"
fby,-41.220464391099,"lambda recurse_, C, X: male_(male_(setdifference_(younger_(close_(female_(X), C), intersection_(male_(parents_of_(X, C)), elder_(complement_(X, C), X, C)), C), X)))"
D_BeD,-39.2339608450785,"lambda recurse_, C, X: female_(setdifference_(children_of_(children_of_(all_(C), C), C), children_of_(complement_(union_(male_(elder_(generation0_(X, C), X, C)), X), C), C)))"
D_BeD,-39.2339608450785,"lambda recurse_, C, X: female_(setdifference_(children_of_(close_(all_(C), C), C), children_of_(complement_(union_(male_(elder_(generation0_(X, C), X, C)), X), C), C)))"
D_BeD,-39.2339608450785,"lambda recurse_, C, X: female_(setdifference_(children_of_(parents_of_(all_(C), C), C), children_of_(complement_(union_(male_(elder_(generation0_(X, C), X, C)), X), C), C)))"
D_BeD,-39.2339608450785,"lambda recurse_, C, X: female_(setdifference_(children_of_(all_(C), C), children_of_(complement_(union_(male_(elder_(generation0_(X, C), X, C)), female_(X)), C), C)))"
ff_SD_ss,-56.7063969481104,"lambda recurse_, C, X: complement_(intersection_(union_(children_of_(setdifference_(parents_of_(samegender_(X, C), C), male_(children_of_(X, C))), C), parents_of_(union_(female_(close_(X, C)), spouses_of_(generation2_(X, C), C)), C)), all_(C)), C)"
ff_SD_ss,-56.7063969481104,"lambda recurse_, C, X: complement_(intersection_(union_(children_of_(setdifference_(parents_of_(samegender_(X, C), C), male_(children_of_(X, C))), C), parents_of_(union_(female_(parents_of_(X, C)), spouses_of_(generation2_(X, C), C)), C)), all_(C)), C)"
ff_SD_ss,-56.7063969481104,"lambda recurse_, C, X: complement_(intersection_(union_(children_of_(setdifference_(parents_of_(samegender_(X, C), C), male_(children_of_(X, C))), C), parents_of_(union_(female_(parents_of_(X, C)), close_(parents_of_(X, C), C)), C)), all_(C)), C)"
ff_SD_ss,-56.7063969481104,"lambda recurse_, C, X: complement_(intersection_(union_(children_of_(setdifference_(parents_of_(samegender_(X, C), C), male_(children_of_(female_(X), C))), C), parents_of_(union_(female_(parents_of_(X, C)), generation2_(X, C)), C)), all_(C)), C)"
ff_SD_ss,-56.7063969481104,"lambda recurse_, C, X: complement_(intersection_(union_(children_of_(setdifference_(parents_of_(samegender_(X, C), C), male_(children_of_(X, C))), C), parents_of_(union_(female_(spouses_of_(close_(X, C), C)), generation2_(X, C)), C)), all_(C)), C)"
ff_SD_ss,-56.7063969481104,"lambda recurse_, C, X: complement_(intersection_(union_(children_of_(setdifference_(parents_of_(samegender_(X, C), C), male_(children_of_(generation0_(X, C), C))), C), parents_of_(union_(female_(parents_of_(X, C)), generation2_(X, C)), C)), all_(C)), C)"
ff_SD_ss,-56.7063969481104,"lambda recurse_, C, X: complement_(intersection_(union_(children_of_(setdifference_(parents_of_(samegender_(X, C), C), male_(children_of_(X, C))), C), parents_of_(union_(female_(spouses_of_(generation1_(X, C), C)), generation2_(X, C)), C)), all_(C)), C)"
ff_SD_ss,-56.7063969481104,"lambda recurse_, C, X: complement_(intersection_(union_(children_of_(setdifference_(parents_of_(samegender_(X, C), C), male_(children_of_(X, C))), C), parents_of_(union_(female_(parents_of_(X, C)), parents_of_(parents_of_(X, C), C)), C)), all_(C)), C)"
ff_SD_ss,-56.7063969481104,"lambda recurse_, C, X: complement_(intersection_(union_(children_of_(setdifference_(parents_of_(samegender_(X, C), C), male_(children_of_(X, C))), C), parents_of_(union_(female_(parents_of_(X, C)), close_(close_(X, C), C)), C)), all_(C)), C)"
ff_SD_ss,-56.7063969481104,"lambda recurse_, C, X: complement_(intersection_(union_(children_of_(setdifference_(parents_of_(samegender_(X, C), C), male_(children_of_(X, C))), C), parents_of_(union_(female_(parents_of_(X, C)), parents_of_(generation1_(X, C), C)), C)), all_(C)), C)"
ff_SD_ss,-56.7063969481104,"lambda recurse_, C, X: complement_(intersection_(union_(children_of_(setdifference_(parents_of_(samegender_(X, C), C), male_(children_of_(X, C))), C), parents_of_(union_(female_(parents_of_(female_(X), C)), generation2_(X, C)), C)), all_(C)), C)"
ff_SD_ss,-56.7063969481104,"lambda recurse_, C, X: complement_(intersection_(union_(children_of_(setdifference_(parents_of_(samegender_(female_(X), C), C), male_(children_of_(X, C))), C), parents_of_(union_(female_(parents_of_(X, C)), generation2_(X, C)), C)), all_(C)), C)"
ff_SD_ss,-56.7063969481104,"lambda recurse_, C, X: complement_(intersection_(union_(children_of_(setdifference_(parents_of_(samegender_(X, C), C), male_(children_of_(X, C))), C), parents_of_(union_(female_(parents_of_(X, C)), complement_(generation1_(X, C), C)), C)), all_(C)), C)"
ff_SD_ss,-56.7063969481104,"lambda recurse_, C, X: complement_(intersection_(union_(children_of_(setdifference_(parents_of_(samegender_(X, C), C), male_(children_of_(X, C))), C), parents_of_(union_(generation2_(X, C), female_(close_(female_(X), C))), C)), all_(C)), C)"
